,objective_name,data_name,scale,idx_rep,solver_name,stop_val,time,objective_value
0,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1,3.5801999999751644e-05,149813.17
1,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],2,8.671999999965152e-05,1.0078472816273234e+18
2,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],3,8.202300000004215e-05,6.299065235981175e+16
3,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],4,0.00010827899999998891,2.0408893043558272e+17
4,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],6,0.0002095049999999432,8.227312866394734e+16
5,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],9,0.0002793989999996249,1.791738115468497e+16
6,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],13,0.000399814999999748,9858254315070092.0
7,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],19,0.0005201089999999908,5088141931292658.0
8,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],28,0.0006756189999999052,3095304804200550.0
9,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],42,0.001097884999999632,1345985848699318.0
10,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],63,0.001393312999999896,536206224895560.06
11,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],94,0.0018604820000001077,262060453469031.9
12,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],141,0.0028835950000001276,110877925534686.16
13,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],211,0.003955477999999957,49982598494845.15
14,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],316,0.005945221000000167,22850008320779.715
15,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],474,0.009527467999999928,10133708076511.893
16,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],711,0.012841890000000244,4461971625846.106
17,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1066,0.0216524739999997,1998474578431.0505
18,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1599,0.030159317999999935,885299222998.0985
19,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],2398,0.042364751000000034,394312192932.23895
20,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],3597,0.06470848999999967,175339123317.07867
21,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],5395,0.09207936699999975,78031501186.26443
22,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],8092,0.13433356600000002,34531831389.493385
23,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],12138,0.21362946800000016,15322313465.674742
24,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],18207,0.30565670099999975,6892357801.444508
25,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],27310,0.4423271340000001,3008817714.142219
26,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],40965,0.6649156730000003,1374878257.3394835
27,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],61447,0.9787247290000005,616405712.7852618
28,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],92170,1.4982262680000007,257611222.8884913
29,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],138255,2.5407690059999997,125763563.33725643
30,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],207382,3.6879174189999997,48666526.021557756
31,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],311073,5.479100956000002,26686723.220379394
32,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],466609,8.208402202000002,12633594.371049145
33,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],699913,12.406442126000002,6157868.207219018
34,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1000000,17.535666847999998,1544177.1333418267
35,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1000001,18.249959946000004,3382677.7956245737
36,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1000002,17.528855901,1544169.809305837
37,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=False],1000003,17.36876801999999,3382666.794671222
38,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],1,2.490500000362772e-05,149813.17
39,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],2,9.799000000043634e-05,65967.21099090767
40,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],3,0.0001282540000033805,59843.57041078688
41,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],4,0.00015245699999866247,50172.56513652537
42,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],6,0.0001790759999948932,41980.42727546647
43,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],9,0.0002609379999967132,37711.91406968641
44,Lasso Regression[reg=0.05],Boston,13,0,Python-Frank-Wolfe[use_linesearch=True],13,0.00037391800000818876,34927.782434473695
