,objective_name,data_name,scale,idx_rep,solver_name,stop_val,time,objective_value
137,Lasso Regression[reg=0.1],Boston,13,1,Celer,77,0.0006350340000000898,45680.99355169378
138,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,1,0.00045574900000033836,55928.62293722581
139,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,1,0.00047593500000076006,55928.62293722581
140,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,2,0.0006048910000000518,54043.314940422286
141,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,2,0.0005400209999999461,54043.314940422286
142,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,3,0.0007744729999998867,47186.83537549635
143,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,3,0.0007392760000000109,47186.83537549635
144,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,4,0.0009781740000001093,45688.19098735979
145,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,4,0.0008562109999994405,45688.19098735979
146,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,6,0.0008958699999999098,45680.993551693755
147,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,6,0.0008627169999995132,45680.993551693755
148,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,9,0.0013161620000001761,45680.993551693755
149,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,9,0.001301111000000077,45680.993551693755
150,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,16,0.001526058999999691,45680.993551693755
151,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,16,0.0013889879999995358,45680.993551693755
152,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,34,0.0015755410000002357,45680.993551693755
153,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,34,0.00130419100000001,45680.993551693755
154,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,88,0.0013718090000001126,45680.993551693755
155,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,88,0.0013201889999994165,45680.993551693755
156,Lasso Regression[reg=0.1],Boston,13,0,L-BFGS-B,273,0.0012352240000002013,45680.993551693755
157,Lasso Regression[reg=0.1],Boston,13,1,L-BFGS-B,273,0.0011412429999992924,45680.993551693755
158,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],1,0.00029543399999809594,55952.36622846336
159,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],1,0.00024064000000123542,55952.36622846336
160,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],2,0.00026192500000021823,53863.62539236639
161,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],2,0.0002737509999981569,53863.62539236639
162,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],3,0.0003040309999988722,52686.38637011762
163,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],3,0.0003358079999991048,52686.38637011762
164,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],4,0.0003825430000006236,51681.96939810124
165,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],4,0.0003322249999975213,51681.96939810124
166,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],6,0.0003772550000000763,50084.37354624571
167,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],6,0.0003559190000004264,50084.37354624571
168,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],9,0.0004578399999992655,48448.45856169057
